# timestamp,index,utilization.gpu,memory.used,power.draw (per-row)
2026/05/02 09:05:54.014, 2, 0 %, 11933 MiB, 165.04 W
2026/05/02 09:05:54.017, 3, 0 %, 15477 MiB, 48.67 W
2026/05/02 09:06:05.065, 0, 38 %, 15287 MiB, 57.20 W
2026/05/02 09:06:05.068, 1, 0 %, 14557 MiB, 47.47 W
2026/05/02 09:06:05.071, 2, 2 %, 11933 MiB, 79.37 W
2026/05/02 09:06:05.074, 3, 0 %, 15477 MiB, 49.74 W
2026/05/02 09:06:16.516, 0, 18 %, 15287 MiB, 49.82 W
2026/05/02 09:06:16.519, 1, 18 %, 14557 MiB, 53.90 W
2026/05/02 09:06:16.522, 2, 17 %, 11933 MiB, 84.49 W
2026/05/02 09:06:16.525, 3, 24 %, 15477 MiB, 130.34 W
2026/05/02 09:06:27.625, 0, 0 %, 15287 MiB, 55.70 W
2026/05/02 09:06:27.628, 1, 94 %, 14557 MiB, 109.82 W
2026/05/02 09:06:27.631, 2, 0 %, 11933 MiB, 54.80 W
2026/05/02 09:06:27.634, 3, 0 %, 15477 MiB, 50.17 W
2026/05/02 09:06:38.665, 0, 10 %, 15287 MiB, 84.51 W
2026/05/02 09:06:38.668, 1, 0 %, 14557 MiB, 47.46 W
2026/05/02 09:06:38.671, 2, 78 %, 11933 MiB, 70.11 W
2026/05/02 09:06:38.674, 3, 0 %, 15477 MiB, 49.19 W
2026/05/02 09:06:49.690, 0, 49 %, 15287 MiB, 58.27 W
2026/05/02 09:06:49.693, 1, 0 %, 14557 MiB, 47.13 W
2026/05/02 09:06:49.697, 2, 0 %, 11933 MiB, 61.29 W
2026/05/02 09:06:49.702, 3, 0 %, 15477 MiB, 147.32 W
2026/05/02 09:07:00.790, 0, 0 %, 15287 MiB, 56.36 W
2026/05/02 09:07:00.794, 1, 94 %, 14557 MiB, 151.47 W
2026/05/02 09:07:00.796, 2, 0 %, 11933 MiB, 65.64 W
2026/05/02 09:07:00.799, 3, 0 %, 15477 MiB, 49.14 W
2026/05/02 09:07:11.809, 0, 0 %, 15287 MiB, 56.08 W
2026/05/02 09:07:11.814, 1, 0 %, 14557 MiB, 47.34 W
2026/05/02 09:07:11.817, 2, 93 %, 11933 MiB, 207.40 W
2026/05/02 09:07:11.820, 3, 0 %, 15477 MiB, 49.10 W
2026/05/02 09:07:23.214, 0, 49 %, 15287 MiB, 70.31 W
2026/05/02 09:07:23.217, 1, 0 %, 14557 MiB, 47.01 W
2026/05/02 09:07:23.221, 2, 0 %, 11933 MiB, 65.80 W
2026/05/02 09:07:23.224, 3, 11 %, 15477 MiB, 41.48 W
2026/05/02 09:07:34.265, 0, 15 %, 15287 MiB, 88.20 W
2026/05/02 09:07:34.268, 1, 19 %, 14557 MiB, 49.52 W
2026/05/02 09:07:34.271, 2, 15 %, 11933 MiB, 72.83 W
2026/05/02 09:07:34.274, 3, 19 %, 15477 MiB, 73.32 W
2026/05/02 09:07:45.351, 0, 29 %, 15287 MiB, 92.96 W
2026/05/02 09:07:45.354, 1, 0 %, 14557 MiB, 47.22 W
2026/05/02 09:07:45.357, 2, 0 %, 11933 MiB, 66.99 W
2026/05/02 09:07:45.360, 3, 0 %, 15477 MiB, 48.99 W
2026/05/02 09:07:56.417, 0, 50 %, 15287 MiB, 71.24 W
2026/05/02 09:07:56.420, 1, 0 %, 14557 MiB, 47.47 W
2026/05/02 09:07:56.423, 2, 0 %, 11933 MiB, 67.91 W
2026/05/02 09:07:56.426, 3, 0 %, 15477 MiB, 49.44 W
2026/05/02 09:08:07.496, 0, 47 %, 15287 MiB, 81.21 W
2026/05/02 09:08:07.499, 1, 0 %, 14557 MiB, 47.25 W
2026/05/02 09:08:07.502, 2, 0 %, 11933 MiB, 65.31 W
2026/05/02 09:08:07.505, 3, 11 %, 15477 MiB, 41.21 W
2026/05/02 09:08:18.583, 0, 33 %, 15287 MiB, 57.97 W
2026/05/02 09:08:18.586, 1, 0 %, 14557 MiB, 47.50 W
2026/05/02 09:08:18.589, 2, 0 %, 11933 MiB, 67.03 W
2026/05/02 09:08:18.592, 3, 0 %, 15477 MiB, 48.53 W
2026/05/02 09:08:30.020, 0, 48 %, 15287 MiB, 88.64 W
2026/05/02 09:08:30.024, 1, 0 %, 14557 MiB, 47.20 W
2026/05/02 09:08:30.026, 2, 0 %, 11933 MiB, 68.16 W
2026/05/02 09:08:30.029, 3, 0 %, 15477 MiB, 49.68 W
2026/05/02 09:08:41.109, 0, 50 %, 15287 MiB, 56.96 W
2026/05/02 09:08:41.112, 1, 10 %, 14557 MiB, 47.98 W
2026/05/02 09:08:41.115, 2, 0 %, 11933 MiB, 67.71 W
2026/05/02 09:08:41.118, 3, 0 %, 15477 MiB, 49.47 W
2026/05/02 09:08:52.138, 0, 47 %, 15287 MiB, 101.82 W
2026/05/02 09:08:52.141, 1, 0 %, 14557 MiB, 46.92 W
2026/05/02 09:08:52.145, 2, 0 %, 11933 MiB, 147.96 W
2026/05/02 09:08:52.148, 3, 0 %, 15477 MiB, 41.13 W
2026/05/02 09:09:03.202, 0, 63 %, 15287 MiB, 61.34 W
2026/05/02 09:09:03.206, 1, 0 %, 14557 MiB, 46.77 W
2026/05/02 09:09:03.208, 2, 0 %, 11933 MiB, 67.27 W
2026/05/02 09:09:03.211, 3, 0 %, 15477 MiB, 49.50 W
2026/05/02 09:09:14.277, 0, 19 %, 15287 MiB, 51.98 W
2026/05/02 09:09:14.280, 1, 20 %, 14557 MiB, 59.00 W
2026/05/02 09:09:14.283, 2, 20 %, 11933 MiB, 102.16 W
2026/05/02 09:09:14.286, 3, 19 %, 15477 MiB, 90.94 W
2026/05/02 09:09:25.357, 0, 23 %, 15287 MiB, 55.43 W
2026/05/02 09:09:25.360, 1, 0 %, 14557 MiB, 46.95 W
2026/05/02 09:09:25.364, 2, 0 %, 11933 MiB, 67.42 W
2026/05/02 09:09:25.367, 3, 61 %, 15477 MiB, 118.68 W
2026/05/02 09:09:36.815, 0, 0 %, 15287 MiB, 56.18 W
2026/05/02 09:09:36.819, 1, 94 %, 14557 MiB, 135.86 W
2026/05/02 09:09:36.821, 2, 0 %, 11933 MiB, 54.76 W
2026/05/02 09:09:36.824, 3, 0 %, 15477 MiB, 48.92 W
2026/05/02 09:09:47.940, 0, 4 %, 15287 MiB, 56.23 W
2026/05/02 09:09:47.944, 1, 0 %, 14557 MiB, 46.76 W
2026/05/02 09:09:47.949, 2, 94 %, 11933 MiB, 74.05 W
2026/05/02 09:09:47.954, 3, 0 %, 15477 MiB, 48.77 W
2026/05/02 09:09:59.085, 0, 20 %, 15287 MiB, 55.42 W
2026/05/02 09:09:59.089, 1, 0 %, 14557 MiB, 46.43 W
2026/05/02 09:09:59.091, 2, 0 %, 11933 MiB, 67.63 W
2026/05/02 09:09:59.094, 3, 76 %, 15477 MiB, 133.10 W
2026/05/02 09:10:10.208, 0, 18 %, 15287 MiB, 79.22 W
2026/05/02 09:10:10.212, 1, 96 %, 14557 MiB, 48.44 W
2026/05/02 09:10:10.215, 2, 0 %, 11933 MiB, 67.23 W
2026/05/02 09:10:10.218, 3, 0 %, 15477 MiB, 48.99 W
2026/05/02 09:10:21.271, 0, 54 %, 15287 MiB, 56.74 W
2026/05/02 09:10:21.274, 1, 0 %, 14557 MiB, 47.01 W
2026/05/02 09:10:21.277, 2, 19 %, 11933 MiB, 68.74 W
2026/05/02 09:10:21.282, 3, 0 %, 15477 MiB, 48.78 W
2026/05/02 09:10:32.520, 0, 55 %, 15287 MiB, 85.42 W
2026/05/02 09:10:32.523, 1, 0 %, 14557 MiB, 46.92 W
2026/05/02 09:10:32.527, 2, 0 %, 11933 MiB, 66.65 W
2026/05/02 09:10:32.529, 3, 0 %, 15477 MiB, 105.40 W
2026/05/02 09:10:43.935, 0, 0 %, 15287 MiB, 55.71 W
2026/05/02 09:10:43.938, 1, 94 %, 14557 MiB, 113.65 W
2026/05/02 09:10:43.941, 2, 0 %, 11933 MiB, 61.58 W
2026/05/02 09:10:43.944, 3, 0 %, 15477 MiB, 48.46 W
2026/05/02 09:10:55.025, 0, 13 %, 15287 MiB, 48.58 W
2026/05/02 09:10:55.028, 1, 20 %, 14557 MiB, 51.23 W
2026/05/02 09:10:55.031, 2, 15 %, 11933 MiB, 78.71 W
2026/05/02 09:10:55.034, 3, 26 %, 15477 MiB, 97.56 W
2026/05/02 09:11:06.287, 0, 57 %, 15287 MiB, 138.93 W
2026/05/02 09:11:06.291, 1, 0 %, 14557 MiB, 46.92 W
2026/05/02 09:11:06.294, 2, 0 %, 11933 MiB, 61.09 W
2026/05/02 09:11:06.297, 3, 0 %, 15477 MiB, 49.41 W
2026/05/02 09:11:17.348, 0, 0 %, 15287 MiB, 54.00 W
2026/05/02 09:11:17.351, 1, 93 %, 14557 MiB, 104.75 W
2026/05/02 09:11:17.356, 2, 0 %, 11933 MiB, 54.31 W
2026/05/02 09:11:17.359, 3, 0 %, 15477 MiB, 48.46 W
2026/05/02 09:11:28.490, 0, 43 %, 15287 MiB, 62.32 W
2026/05/02 09:11:28.495, 1, 0 %, 14557 MiB, 47.01 W
2026/05/02 09:11:28.497, 2, 8 %, 11933 MiB, 67.50 W
2026/05/02 09:11:28.500, 3, 0 %, 15477 MiB, 48.04 W
2026/05/02 09:11:39.565, 0, 0 %, 15287 MiB, 55.46 W
2026/05/02 09:11:39.568, 1, 0 %, 14557 MiB, 46.95 W
2026/05/02 09:11:39.571, 2, 0 %, 11933 MiB, 66.20 W
2026/05/02 09:11:39.576, 3, 94 %, 15477 MiB, 117.54 W
2026/05/02 09:11:50.997, 0, 51 %, 15287 MiB, 56.99 W
2026/05/02 09:11:51.001, 1, 5 %, 14557 MiB, 47.74 W
2026/05/02 09:11:51.004, 2, 0 %, 11933 MiB, 66.04 W
2026/05/02 09:11:51.009, 3, 0 %, 15477 MiB, 48.04 W
2026/05/02 09:12:02.098, 0, 56 %, 15287 MiB, 70.71 W
2026/05/02 09:12:02.101, 1, 0 %, 14557 MiB, 46.94 W
2026/05/02 09:12:02.104, 2, 0 %, 11933 MiB, 115.67 W
2026/05/02 09:12:02.107, 3, 0 %, 15477 MiB, 40.45 W
2026/05/02 09:12:13.131, 0, 48 %, 15287 MiB, 60.60 W
2026/05/02 09:12:13.134, 1, 0 %, 14557 MiB, 47.00 W
2026/05/02 09:12:13.137, 2, 0 %, 11933 MiB, 65.56 W
2026/05/02 09:12:13.143, 3, 0 %, 15477 MiB, 55.82 W
2026/05/02 09:12:24.208, 0, 0 %, 15287 MiB, 56.07 W
2026/05/02 09:12:24.212, 1, 93 %, 14557 MiB, 182.62 W
2026/05/02 09:12:24.215, 2, 0 %, 11933 MiB, 66.11 W
2026/05/02 09:12:24.218, 3, 0 %, 15477 MiB, 48.15 W
2026/05/02 09:12:35.309, 0, 16 %, 15287 MiB, 51.74 W
2026/05/02 09:12:35.312, 1, 21 %, 14557 MiB, 60.45 W
2026/05/02 09:12:35.315, 2, 22 %, 11933 MiB, 110.42 W
2026/05/02 09:12:35.318, 3, 20 %, 15477 MiB, 85.90 W
2026/05/02 09:12:46.399, 0, 0 %, 15287 MiB, 46.13 W
2026/05/02 09:12:46.402, 1, 0 %, 14557 MiB, 40.05 W
2026/05/02 09:12:46.405, 2, 0 %, 11933 MiB, 66.43 W
2026/05/02 09:12:46.408, 3, 0 %, 15477 MiB, 40.56 W
2026/05/02 09:12:57.819, 0, 0 %, 15287 MiB, 45.67 W
2026/05/02 09:12:57.822, 1, 0 %, 14557 MiB, 40.05 W
2026/05/02 09:12:57.827, 2, 0 %, 11933 MiB, 53.76 W
2026/05/02 09:12:57.830, 3, 0 %, 15477 MiB, 40.10 W
